student_id,age,gender,grade_level,study_hours_per_day,uses_ai,ai_usage_time_minutes,ai_usage_purpose,ai_dependency_score,ai_generated_content_percentage,ai_prompts_per_week,ai_ethics_score,last_exam_score,assignment_scores_avg,attendance_percentage,concept_understanding_score,study_consistency_index,improvement_rate,sleep_hours,social_media_hours,tutoring_hours,class_participation_score,final_score,passed,performance_category,ChatGPT_usage,Claude_usage,Copilot_usage,Gemini_usage
7182,14,Other,10,1.2,1,68,,8,63,114,2,59,43.7,96.7,6,3.4,7.5,4.1,5.5,0.4,5,51.6,1,Medium,1,0,0,1
7183,21,Male,3,0.7,1,49,,1,37,88,3,56,60.0,56.1,9,3.8,19.0,7.0,5.5,2.4,3,58.7,1,Medium,1,0,0,1
7184,21,Male,3,2.5,1,124,Homework,6,79,95,5,35,65.4,62.9,8,5.9,11.3,6.5,4.2,1.5,5,52.3,1,Medium,1,0,0,1
7185,20,Female,3,2.4,0,35,Notes,6,11,32,8,96,71.0,78.0,8,3.6,-1.1,6.9,0.3,3.4,1,76.4,1,High,1,0,0,1
7186,21,Female,11,2.9,0,151,,5,62,48,1,98,32.4,92.6,6,7.5,-16.5,8.8,1.9,3.1,4,57.0,1,Medium,1,0,0,1
7187,16,Female,12,3.3,0,29,Exam Prep,4,64,50,1,45,78.8,76.1,3,6.1,15.3,8.5,1.8,2.3,9,43.1,1,Low,1,0,0,0
7188,24,Male,2,4.7,0,68,,3,59,49,7,78,65.6,56.3,2,5.3,9.3,5.8,1.9,4.7,5,62.1,1,Medium,0,0,1,0
7189,15,Female,3,2.7,1,175,Homework,4,19,23,1,84,74.8,88.1,10,9.6,-15.1,5.6,0.6,2.7,3,81.6,1,High,0,1,0,0
7190,20,Female,12,2.3,1,21,Notes,7,65,20,3,52,89.5,94.1,4,3.0,21.9,5.4,0.2,0.1,6,60.6,1,Medium,1,0,0,1
7191,21,Female,1,5.0,1,32,,7,94,25,8,53,69.6,40.5,5,8.7,-4.7,8.7,1.4,2.6,10,58.4,1,Medium,0,1,0,0
7192,14,Female,11,5.2,0,68,Notes,3,17,80,9,79,92.7,40.3,2,7.5,-17.9,8.5,3.5,0.3,5,60.8,1,Medium,0,0,0,0
7193,23,Male,2,1.8,0,95,Notes,10,41,18,5,70,85.5,97.2,9,2.8,-19.3,8.7,0.0,4.8,6,70.7,1,Medium,1,0,0,0
7194,22,Other,3,2.2,1,49,Coding,3,73,66,6,83,74.1,73.4,6,2.7,12.4,5.2,5.3,3.7,2,71.3,1,Medium,0,1,0,0
7195,24,Female,3,5.0,1,22,Doubt Solving,3,5,76,8,40,70.7,45.3,1,6.2,35.7,6.3,5.5,0.0,6,46.4,1,Low,1,0,0,0
7196,17,Female,11,0.9,0,137,,5,65,65,3,26,60.3,61.4,3,1.7,30.9,5.8,3.7,2.4,8,39.7,0,Low,0,0,0,1
7197,17,Female,11,2.3,1,163,,1,79,40,1,84,91.6,74.0,1,5.3,-13.9,5.6,0.3,4.7,6,58.6,1,Medium,0,0,1,0
7198,16,Female,10,3.0,0,113,Doubt Solving,10,68,63,9,84,58.9,77.5,4,4.0,-0.9,4.5,5.9,4.0,10,61.2,1,Medium,0,0,0,1
7199,19,Female,3,1.5,0,16,Homework,7,85,108,2,83,31.5,49.8,9,8.7,-1.2,8.2,3.7,1.4,5,59.0,1,Medium,1,0,0,0
7200,14,Male,12,1.5,0,90,Homework,8,21,95,9,37,32.4,90.4,4,6.4,31.2,5.5,3.2,3.4,7,41.8,1,Low,0,0,0,0
7201,19,Male,11,2.8,1,135,,7,21,32,2,80,94.8,72.7,7,6.8,28.0,5.8,2.9,3.8,6,84.8,1,High,0,0,0,1
7202,15,Male,11,4.6,0,171,,8,64,31,8,35,38.3,71.5,8,3.9,37.9,7.0,0.8,3.2,3,45.7,1,Low,1,0,0,0
7203,22,Male,1,5.1,0,121,Doubt Solving,9,99,105,3,84,85.1,72.5,10,2.9,11.2,8.6,4.8,4.5,10,80.8,1,High,0,0,0,1
7204,15,Male,1,5.9,0,133,Notes,4,48,116,9,80,89.5,43.7,8,5.8,-19.2,7.6,3.0,1.2,4,72.5,1,Medium,1,0,0,0
7205,20,Male,1,0.9,0,70,Homework,3,76,24,10,94,68.6,85.1,9,9.5,34.1,7.2,0.1,3.7,9,72.8,1,Medium,0,0,1,0
7206,14,Male,11,1.7,1,89,,7,11,59,4,83,88.8,44.8,1,6.4,-17.9,4.5,0.9,3.0,5,71.0,1,Medium,0,0,0,0
7207,20,Male,2,4.7,0,164,Coding,9,62,2,8,49,37.4,67.8,7,1.2,29.9,7.1,1.7,4.8,1,48.9,1,Low,0,0,1,0
7208,18,Male,12,3.5,1,53,Coding,9,12,105,4,29,99.9,75.3,5,9.7,11.1,5.3,5.5,3.4,8,53.0,1,Medium,0,0,1,0
7209,21,Male,11,2.3,0,22,Doubt Solving,8,61,50,3,94,71.8,52.7,9,8.5,37.9,7.2,2.8,2.2,5,82.2,1,High,1,0,0,0
7210,17,Female,10,1.6,0,50,Homework,3,58,6,1,89,89.7,68.9,5,9.0,-5.4,5.6,5.6,0.6,1,66.8,1,Medium,0,1,0,0
7211,23,Female,3,2.0,0,57,Homework,6,10,112,4,48,49.1,57.2,2,5.1,10.8,4.4,1.6,3.2,3,40.5,1,Low,0,0,0,1
7212,20,Male,2,2.9,0,146,,2,81,60,2,41,51.8,82.6,5,9.1,-19.2,8.2,5.9,4.8,6,44.3,1,Low,0,0,0,1
7213,19,Female,2,1.5,0,154,,6,85,24,9,33,40.8,72.0,9,3.3,16.1,6.8,5.7,1.7,7,52.1,1,Medium,0,0,0,1
7214,18,Female,12,5.8,0,24,Notes,5,0,86,2,25,80.2,45.6,1,8.2,-15.9,5.4,4.3,3.3,1,42.0,1,Low,0,0,0,0
7215,17,Male,2,1.1,1,148,Homework,4,67,91,8,63,31.7,76.0,7,6.5,-16.1,5.8,4.5,3.9,4,55.3,1,Medium,0,0,0,1
7216,20,Female,12,5.9,1,122,Doubt Solving,3,8,75,10,82,37.6,48.2,3,9.6,23.7,7.1,0.1,4.4,6,52.3,1,Medium,0,0,1,0
7217,18,Female,2,5.1,1,24,Homework,8,2,7,10,69,42.1,40.2,10,3.7,-8.9,7.4,1.4,3.8,4,61.5,1,Medium,0,1,0,0
7218,18,Female,3,2.8,0,124,,10,71,113,7,80,78.4,48.8,4,2.1,38.7,6.4,1.2,2.1,8,60.8,1,Medium,0,0,0,1
7219,14,Male,12,4.6,1,178,Homework,6,8,98,6,39,75.8,40.3,4,7.5,3.8,6.6,5.8,0.0,5,57.7,1,Medium,0,1,0,0
7220,15,Female,1,4.2,0,70,Coding,9,81,24,4,94,73.5,99.3,10,9.9,9.0,4.5,2.5,2.9,6,81.5,1,High,1,0,0,0
7221,18,Male,1,1.7,1,34,Doubt Solving,3,68,93,3,85,58.9,78.0,2,2.3,-1.1,4.7,3.6,2.8,3,54.4,1,Medium,1,0,0,0
7222,16,Female,2,2.4,1,69,Exam Prep,5,21,62,10,34,95.4,77.5,3,1.9,-3.3,5.1,1.6,2.1,4,47.9,1,Low,0,0,0,0
7223,15,Other,2,3.3,1,103,Doubt Solving,4,100,31,5,57,97.4,96.0,3,4.9,32.5,6.7,1.5,3.2,6,60.7,1,Medium,0,0,0,1
7224,17,Female,12,4.0,0,177,Doubt Solving,6,68,99,2,24,55.9,47.7,7,7.5,33.6,6.1,2.5,0.2,2,33.7,0,Low,1,0,0,1
7225,17,Female,12,3.5,0,142,,2,22,31,2,34,66.8,41.7,10,6.4,-7.5,6.9,1.9,4.5,6,46.7,1,Low,0,0,0,0
7226,17,Male,3,3.1,0,151,Exam Prep,6,79,52,8,30,78.6,81.0,8,9.5,-17.6,4.9,4.5,1.5,7,56.2,1,Medium,0,0,1,0
7227,17,Other,11,2.9,0,48,,3,4,24,3,70,48.8,77.1,8,8.3,-3.3,8.8,3.7,0.6,8,64.8,1,Medium,0,0,0,0
7228,16,Female,1,3.2,0,67,Exam Prep,8,100,25,7,52,83.4,94.3,9,6.2,29.5,7.1,4.2,1.0,4,65.9,1,Medium,0,0,0,1
7229,20,Male,11,2.9,0,6,Coding,10,38,7,6,55,83.9,59.4,2,4.3,9.9,4.6,3.2,3.0,8,66.6,1,Medium,0,0,1,0
7230,22,Female,11,3.5,0,93,Notes,10,2,68,8,60,65.1,73.2,10,8.5,27.3,5.9,5.4,3.9,10,71.1,1,Medium,0,0,0,1
7231,18,Male,10,5.4,1,127,Doubt Solving,6,25,106,3,94,59.1,73.9,8,5.4,30.0,8.9,0.4,0.8,6,79.7,1,High,0,0,1,0
7232,17,Male,12,4.0,1,80,Doubt Solving,8,7,1,1,54,74.9,55.4,6,8.9,29.2,8.8,4.5,3.4,4,53.6,1,Medium,1,0,0,1
7233,24,Female,10,4.5,1,37,Doubt Solving,7,84,18,6,76,31.1,61.6,4,6.4,15.0,4.4,1.4,0.8,3,51.1,1,Medium,1,0,0,1
7234,15,Male,10,3.8,0,93,Doubt Solving,6,51,66,6,83,89.9,60.9,4,7.4,-9.8,8.2,3.7,3.6,4,64.7,1,Medium,0,0,0,0
7235,15,Female,11,4.0,0,44,Coding,9,81,75,8,92,90.5,90.7,9,1.4,17.9,7.2,5.6,3.4,3,83.9,1,High,1,0,0,0
7236,18,Male,10,3.7,1,102,Doubt Solving,9,68,102,10,94,65.4,62.5,4,9.9,-1.8,4.9,1.9,4.3,7,60.7,1,Medium,0,0,0,0
7237,20,Male,3,0.6,1,136,Exam Prep,10,5,95,3,52,31.2,77.4,2,7.8,25.9,8.2,5.8,3.3,5,43.7,1,Low,0,0,0,1
7238,23,Other,12,6.0,0,54,Exam Prep,10,26,69,9,52,56.0,62.4,5,6.2,-7.7,7.2,1.1,0.3,2,55.6,1,Medium,1,0,0,1
7239,23,Male,11,0.7,1,51,Homework,4,85,118,6,37,61.9,45.1,2,5.8,18.8,4.6,5.7,4.2,6,33.8,0,Low,1,0,0,1
7240,22,Female,12,2.7,0,110,Coding,8,21,7,1,30,88.8,95.5,5,6.4,-14.9,8.2,0.2,3.3,8,52.2,1,Medium,0,0,0,0
7241,20,Female,3,1.1,1,48,Homework,3,55,58,3,81,32.4,44.7,7,1.4,28.1,7.8,2.0,1.1,5,51.2,1,Medium,0,0,0,1
7242,18,Female,2,1.0,1,69,Doubt Solving,5,42,4,4,66,65.6,40.6,2,4.3,-1.1,4.0,4.2,4.7,6,50.0,1,Low,0,0,0,0
7243,23,Female,10,4.9,0,110,Coding,3,26,76,3,80,62.2,56.3,9,1.8,38.4,5.3,5.1,4.4,6,72.0,1,Medium,0,0,0,0
7244,23,Female,11,2.8,1,130,Coding,10,44,30,6,99,45.5,56.7,1,2.6,7.6,5.3,1.0,2.1,2,62.8,1,Medium,0,0,0,0
7245,23,Male,1,4.9,1,67,Notes,4,45,12,7,75,47.0,57.4,10,4.0,-4.6,6.3,5.6,3.0,3,71.7,1,Medium,0,0,0,1
7246,19,Female,12,2.0,0,100,Notes,5,32,117,2,43,70.7,88.1,9,7.1,-12.5,5.2,0.9,3.3,1,57.0,1,Medium,1,0,0,0
7247,24,Male,3,1.9,1,37,Homework,8,94,0,6,84,97.8,57.2,4,9.4,39.2,8.1,5.2,4.2,7,79.6,1,High,1,0,0,1
7248,16,Female,10,1.9,0,48,Homework,10,27,45,4,94,85.5,77.9,3,9.9,4.0,7.5,5.3,1.8,10,71.8,1,Medium,0,0,1,0
7249,18,Female,12,3.9,1,91,Exam Prep,8,93,3,1,25,65.0,40.4,10,7.8,20.0,4.2,4.4,3.4,9,53.0,1,Medium,0,0,0,1
7250,21,Female,3,5.0,0,7,Exam Prep,3,97,117,2,95,70.2,93.5,3,3.4,-0.7,7.5,5.3,3.6,6,63.8,1,Medium,0,0,0,1
7251,14,Female,12,3.0,1,115,,8,80,19,5,45,70.2,55.6,9,3.9,-6.4,8.8,0.5,1.8,5,67.7,1,Medium,0,0,0,1
7252,14,Female,2,2.6,0,94,,10,50,92,9,84,79.1,72.3,7,3.8,14.3,6.5,5.6,2.1,10,75.7,1,High,0,0,0,0
7253,20,Female,3,5.9,1,172,,4,63,31,5,73,53.6,74.1,2,8.5,3.7,4.9,2.8,2.1,1,47.4,1,Low,0,0,0,0
7254,18,Female,12,1.1,1,28,Exam Prep,2,34,96,8,81,77.3,54.4,3,8.0,8.9,8.4,1.8,2.0,2,62.2,1,Medium,0,0,0,1
7255,18,Male,2,3.2,0,78,Coding,3,35,77,10,31,47.8,75.5,1,1.6,22.3,7.3,0.0,2.7,7,34.8,0,Low,1,0,0,1
7256,14,Male,2,2.7,0,176,Doubt Solving,8,5,82,2,43,86.2,92.0,5,5.5,-3.1,6.1,3.4,0.2,5,55.5,1,Medium,0,0,1,0
7257,22,Female,2,1.0,1,23,Homework,5,92,114,5,58,95.8,59.9,5,6.8,-10.7,6.1,0.4,5.0,6,62.3,1,Medium,1,0,0,0
7258,14,Female,10,2.0,1,148,Exam Prep,2,57,2,1,93,69.3,96.0,9,1.1,12.3,5.4,0.1,1.5,3,68.1,1,Medium,0,1,0,0
7259,18,Male,3,0.7,1,112,Coding,7,22,51,2,41,35.0,54.1,10,6.3,-13.0,4.5,2.5,2.7,9,40.1,1,Low,1,0,0,1
7260,23,Male,12,5.3,1,22,Notes,5,13,10,3,67,79.8,47.1,3,9.5,20.6,8.4,0.4,1.4,2,62.8,1,Medium,1,0,0,1
7261,22,Male,12,3.8,1,94,Doubt Solving,6,72,8,8,97,94.9,61.0,6,1.4,15.5,8.9,5.1,4.7,4,81.2,1,High,0,1,0,0
7262,17,Other,3,5.0,0,155,Notes,2,55,56,10,23,96.1,93.6,9,2.5,-5.9,8.7,0.3,4.9,2,63.5,1,Medium,0,1,0,0
7263,21,Female,2,3.4,1,159,,7,78,61,3,48,93.8,49.7,3,1.9,-3.8,4.8,3.4,4.9,1,57.9,1,Medium,0,0,0,1
7264,19,Male,12,3.8,1,149,Notes,1,24,55,4,25,69.4,65.0,7,4.3,-8.8,6.1,3.2,2.2,8,55.8,1,Medium,0,0,1,0
7265,24,Male,12,4.4,1,66,Doubt Solving,10,19,50,4,66,94.3,77.5,2,4.3,33.5,5.5,3.4,3.0,10,62.6,1,Medium,1,0,0,1
7266,16,Male,2,5.5,0,117,Coding,10,85,91,9,74,48.8,88.9,6,9.6,-0.9,5.7,0.8,4.1,6,59.3,1,Medium,1,0,0,1
7267,17,Male,1,1.0,1,72,Notes,5,70,1,4,74,40.1,94.3,7,8.2,34.6,5.6,5.3,0.8,2,54.6,1,Medium,1,0,0,0
7268,15,Male,1,2.3,1,5,Coding,9,17,76,9,68,63.4,99.5,8,6.7,-18.7,8.6,3.9,1.9,1,64.8,1,Medium,0,1,0,0
7269,14,Female,2,4.4,1,64,Notes,7,16,98,8,44,32.2,90.7,2,6.8,3.6,8.7,4.7,1.5,4,32.7,0,Low,0,1,0,0
7270,21,Other,10,5.8,1,21,Exam Prep,9,13,94,4,64,35.4,40.6,1,7.0,34.3,4.2,5.1,2.4,10,41.8,1,Low,1,0,0,1
7271,14,Male,12,5.9,1,178,,9,25,106,3,27,72.1,63.6,8,2.5,23.0,6.7,5.4,4.0,6,47.4,1,Low,0,1,0,0
7272,24,Male,12,4.0,1,108,Doubt Solving,1,31,77,2,30,79.3,91.3,7,4.2,-16.4,7.3,4.3,3.1,2,53.2,1,Medium,0,0,0,1
7273,14,Male,1,1.6,1,115,Homework,8,92,14,8,20,39.7,98.6,8,6.8,9.7,5.2,4.4,0.6,5,39.1,0,Low,1,0,0,0
7274,17,Male,2,1.2,0,54,Doubt Solving,7,58,68,8,89,53.9,43.6,3,1.3,-12.4,4.3,0.9,1.0,3,56.1,1,Medium,1,0,0,1
7275,23,Male,3,5.7,1,169,Notes,2,70,38,1,47,86.5,60.4,7,5.4,-11.5,4.4,1.0,0.7,9,61.2,1,Medium,0,0,0,0
7276,23,Male,3,2.9,1,179,Notes,3,56,33,7,28,44.1,79.1,7,8.5,6.6,7.7,4.5,1.1,4,37.7,0,Low,1,0,0,0
7277,19,Male,10,1.6,0,18,,6,72,101,8,68,92.3,64.5,4,5.9,32.5,5.8,1.3,0.2,5,62.3,1,Medium,0,0,0,0
7278,22,Female,2,5.6,1,107,Exam Prep,3,11,42,7,85,69.3,49.4,9,8.8,1.9,6.8,3.3,4.4,3,77.4,1,High,0,0,0,1
7279,14,Female,1,1.1,0,128,Exam Prep,8,2,65,3,41,71.5,94.0,5,7.7,21.1,5.6,1.6,4.2,10,49.4,1,Low,1,0,0,0
7280,20,Female,1,4.5,0,168,Doubt Solving,4,31,44,4,58,40.5,58.3,8,5.8,-6.4,8.1,1.5,2.8,5,59.8,1,Medium,0,0,0,0
7281,23,Male,12,3.9,1,47,Homework,7,96,96,5,42,34.3,55.3,10,4.4,4.2,4.5,2.7,3.8,5,35.4,0,Low,0,1,0,0
7282,24,Female,11,1.0,1,159,,4,14,26,1,80,55.4,74.3,5,6.9,-13.1,4.1,1.0,5.0,5,57.8,1,Medium,1,0,0,1
7283,18,Other,10,2.4,1,177,Doubt Solving,2,8,66,10,86,36.6,90.7,2,5.5,-11.9,6.2,5.1,2.9,7,51.0,1,Medium,1,0,0,0
7284,21,Male,10,1.3,1,141,Homework,7,48,61,3,62,37.0,68.6,2,9.9,19.2,6.0,0.9,3.1,4,47.2,1,Low,0,0,1,0
7285,20,Male,11,3.8,0,16,Coding,8,43,63,6,64,96.4,46.7,10,6.5,-19.3,4.1,4.7,4.3,5,78.0,1,High,1,0,0,1
7286,17,Female,3,3.1,0,95,Notes,1,80,115,3,99,34.8,66.9,5,3.3,22.8,8.1,2.8,2.7,4,57.9,1,Medium,1,0,0,0
7287,17,Male,3,0.5,1,29,Coding,5,27,1,5,60,60.8,45.9,4,9.7,31.9,6.7,1.2,0.3,5,52.9,1,Medium,1,0,0,1
7288,19,Male,3,5.9,1,120,Doubt Solving,10,44,114,4,38,82.9,50.4,9,3.6,-4.8,8.2,2.1,1.7,4,63.9,1,Medium,0,0,0,0
7289,19,Female,1,2.4,0,110,Homework,8,12,27,2,63,49.9,66.2,5,9.0,32.4,6.3,2.6,3.6,3,47.4,1,Low,1,0,0,0
7290,22,Female,2,1.9,1,178,Homework,1,46,117,4,45,64.8,46.9,2,5.4,23.9,7.1,1.7,3.5,4,37.2,0,Low,1,0,0,0
7291,18,Male,10,1.7,1,97,Coding,3,20,93,4,35,55.2,80.2,7,7.3,29.4,4.1,4.9,5.0,6,51.9,1,Medium,0,1,0,0
7292,21,Female,11,1.4,1,151,Exam Prep,2,49,40,3,41,79.9,72.6,9,2.8,27.2,7.9,2.1,3.7,3,63.1,1,Medium,1,0,0,0
7293,18,Female,12,6.0,1,119,Exam Prep,3,46,113,8,25,72.7,60.6,1,6.0,-19.9,4.3,2.9,0.4,2,33.1,0,Low,0,0,1,0
7294,15,Male,12,2.1,0,141,,3,4,86,6,56,51.6,49.5,6,2.8,20.7,5.4,0.2,4.8,9,48.7,1,Low,0,1,0,0
7295,19,Female,1,2.7,0,33,Coding,3,6,96,1,88,74.2,70.8,8,3.1,7.0,6.3,1.4,0.2,4,82.2,1,High,0,0,1,0
7296,22,Male,10,5.3,1,110,Exam Prep,1,37,51,9,97,30.2,87.9,3,2.5,39.3,5.3,0.5,3.2,9,52.5,1,Medium,0,0,0,0
7297,16,Male,2,4.0,1,85,Homework,3,36,13,3,43,77.0,85.0,4,5.0,14.8,4.3,5.5,1.3,3,46.4,1,Low,0,0,1,0
7298,14,Female,10,2.5,0,160,Doubt Solving,2,82,60,4,97,84.7,98.3,4,5.6,16.2,7.5,5.2,1.2,5,66.4,1,Medium,0,0,0,1
7299,14,Male,3,5.4,1,107,Exam Prep,9,31,77,10,92,30.5,70.0,6,3.4,40.0,6.0,1.7,2.8,1,61.7,1,Medium,0,0,1,0
7300,16,Male,12,4.6,1,117,,10,55,49,10,59,76.2,77.9,9,6.5,-3.9,7.7,2.9,0.1,4,68.5,1,Medium,1,0,0,0
7301,23,Male,10,1.8,0,110,Homework,8,42,12,7,94,68.5,54.6,9,3.4,26.3,5.2,1.9,1.4,1,70.7,1,Medium,1,0,0,1
7302,18,Female,12,4.0,1,57,,6,66,67,5,29,49.8,86.3,9,5.7,-16.7,6.4,4.7,1.2,1,45.3,1,Low,0,1,0,0
7303,16,Female,11,5.6,0,17,Doubt Solving,7,98,113,4,50,43.9,70.0,8,7.2,9.5,5.8,1.4,2.0,6,43.6,1,Low,0,1,0,0
7304,22,Male,11,3.2,0,110,Homework,1,26,18,2,70,97.0,68.4,6,1.5,17.8,6.2,4.9,0.2,9,70.3,1,Medium,0,1,0,0
7305,21,Female,12,4.5,1,102,Notes,7,50,87,5,73,63.7,57.9,3,8.7,-7.6,8.9,1.1,1.6,4,57.5,1,Medium,1,0,0,1
7306,16,Male,2,5.8,0,139,Doubt Solving,8,47,35,8,72,62.1,59.1,6,4.2,8.5,6.0,1.7,0.9,8,61.6,1,Medium,0,0,1,0
7307,22,Female,2,4.3,0,129,Notes,8,71,69,2,39,89.3,52.5,6,5.7,7.4,6.6,5.3,1.0,10,63.6,1,Medium,0,0,0,0
7308,19,Male,10,1.1,1,27,Exam Prep,6,52,11,1,50,56.8,96.7,4,5.0,-3.1,8.8,1.7,4.1,10,38.6,0,Low,0,0,0,1
7309,20,Female,12,1.8,1,119,,7,82,72,6,35,86.4,54.3,10,9.5,16.5,4.2,5.5,5.0,7,61.5,1,Medium,1,0,0,0
7310,17,Other,1,3.8,1,122,Exam Prep,2,93,12,1,89,69.7,42.3,4,2.7,20.6,5.6,0.8,2.2,5,77.5,1,High,0,0,0,0
7311,17,Female,2,2.0,0,41,Homework,4,47,23,9,62,44.8,65.4,7,6.6,-14.7,5.0,3.8,0.5,7,49.1,1,Low,0,1,0,0
7312,15,Male,2,5.8,0,2,Coding,8,9,45,8,30,54.6,98.1,2,8.5,-10.7,6.3,1.7,3.9,9,30.5,0,Low,1,0,0,0
7313,18,Female,3,2.7,1,175,Homework,4,93,14,4,67,31.6,41.8,2,4.9,37.4,4.6,1.9,4.2,9,36.4,0,Low,0,0,1,0
7314,21,Male,11,3.0,0,86,,8,8,45,7,59,60.8,55.5,9,4.0,-17.6,6.3,5.0,1.5,1,65.3,1,Medium,0,0,0,0
7315,20,Female,2,4.4,1,140,,10,85,113,10,38,95.6,55.0,4,2.0,-13.5,5.5,3.4,2.3,1,42.4,1,Low,0,0,0,1
7316,20,Male,2,3.4,1,56,,4,94,93,4,84,74.2,72.0,3,7.5,28.8,8.8,1.3,1.8,2,54.2,1,Medium,0,1,0,0
7317,19,Male,3,2.6,1,130,Notes,9,45,95,6,77,70.5,85.4,2,8.1,28.5,4.8,5.7,4.9,4,47.6,1,Low,0,0,1,0
7318,16,Male,2,0.9,0,113,,1,9,95,10,46,90.9,64.8,8,3.8,37.3,6.3,2.4,4.2,9,66.3,1,Medium,0,0,0,0
7319,18,Male,3,3.8,0,37,Doubt Solving,6,35,97,7,60,38.6,59.7,1,8.0,32.0,7.4,5.3,1.4,8,41.0,1,Low,0,0,0,1
7320,14,Female,12,5.3,1,58,Coding,1,9,34,9,33,85.7,57.1,1,1.9,-7.0,7.0,5.5,3.3,10,52.1,1,Medium,0,0,0,0
7321,20,Female,12,4.3,1,27,Homework,6,26,17,2,54,78.8,95.1,5,4.9,20.8,5.7,2.5,3.1,1,51.1,1,Medium,0,1,0,0
7322,22,Female,11,2.6,1,25,Notes,4,78,82,10,21,67.1,96.4,8,3.5,-8.1,5.3,2.5,2.4,7,43.5,1,Low,0,0,1,0
7323,14,Female,10,1.2,1,83,Notes,8,18,113,8,32,57.0,74.8,10,3.5,29.5,6.1,3.3,3.6,9,55.6,1,Medium,1,0,0,0
7324,15,Female,3,5.0,1,90,Exam Prep,8,10,78,9,55,32.5,92.8,4,9.4,11.3,4.3,3.8,4.1,5,45.5,1,Low,0,0,0,0
7325,16,Male,2,5.7,0,64,Homework,9,31,21,4,95,73.3,99.3,8,8.0,7.8,5.7,0.3,4.7,1,80.1,1,High,1,0,0,1
7326,16,Male,10,2.6,0,73,Homework,7,19,24,8,61,69.9,73.9,9,7.9,10.0,7.0,0.4,2.3,10,61.4,1,Medium,0,1,0,0
7327,21,Male,12,4.5,0,60,,8,45,23,10,43,49.9,57.9,1,5.4,-18.5,8.9,1.5,3.3,1,38.4,0,Low,0,0,0,1
7328,20,Male,2,2.8,1,0,,3,59,5,5,34,49.2,60.2,5,6.6,23.0,7.2,2.6,3.7,2,45.8,1,Low,0,0,0,1
7329,19,Male,10,3.3,1,159,Notes,10,78,35,9,26,55.0,76.7,6,8.1,-10.0,8.7,3.9,2.5,1,28.4,0,Low,1,0,0,1
7330,23,Male,3,5.1,1,31,Homework,4,67,9,2,22,60.3,62.9,7,3.4,-11.8,4.0,1.2,4.1,7,38.7,0,Low,1,0,0,1
7331,23,Male,3,1.0,1,154,,4,16,11,1,39,81.7,70.6,10,3.6,-1.9,7.9,1.8,0.1,5,64.5,1,Medium,0,0,1,0
7332,24,Male,10,3.4,1,140,Exam Prep,6,64,68,10,62,65.9,53.8,9,9.0,9.4,6.3,2.4,3.5,6,60.7,1,Medium,1,0,0,1
7333,17,Female,3,1.7,1,16,Coding,7,56,19,6,45,40.5,99.6,3,3.1,10.6,7.1,1.7,0.9,3,39.5,0,Low,0,1,0,0
7334,22,Male,1,2.4,1,155,Notes,9,18,36,4,64,92.4,51.5,3,7.1,19.4,5.8,2.3,2.0,4,66.6,1,Medium,0,0,0,0
7335,14,Female,12,4.0,0,88,Exam Prep,10,4,111,6,47,63.5,94.8,8,9.3,-16.1,5.5,0.8,4.1,8,65.6,1,Medium,1,0,0,1
7336,24,Female,11,0.6,0,51,Exam Prep,6,81,17,7,64,92.8,92.1,2,9.6,0.3,5.8,0.1,4.0,6,54.1,1,Medium,0,1,0,0
7337,15,Female,11,3.8,1,113,Doubt Solving,2,80,110,9,79,72.9,88.6,10,3.7,-5.3,7.0,1.2,2.3,3,66.3,1,Medium,1,0,0,0
7338,17,Male,1,2.1,1,163,Coding,10,54,103,1,59,69.8,96.2,6,9.6,4.2,7.1,1.6,0.2,6,66.2,1,Medium,1,0,0,1
7339,16,Male,10,4.2,1,46,Exam Prep,10,3,96,3,28,53.4,88.3,5,2.2,10.5,6.8,4.7,1.9,8,39.0,0,Low,1,0,0,0
7340,14,Male,3,1.3,1,159,Doubt Solving,7,51,40,2,90,98.0,61.2,2,3.2,31.0,6.0,4.5,1.7,9,65.5,1,Medium,0,0,0,0
7341,18,Male,1,4.5,1,31,Doubt Solving,10,18,11,5,59,98.8,50.2,2,4.6,31.6,7.9,4.4,1.0,1,70.0,1,Medium,0,0,0,1
7342,20,Male,1,4.1,1,94,Homework,9,30,96,10,33,55.4,70.2,1,7.8,12.1,8.0,5.8,0.7,10,41.8,1,Low,0,0,0,0
7343,15,Female,3,5.8,1,122,,8,2,68,8,29,85.3,40.3,2,1.8,27.2,7.6,2.5,1.6,5,43.2,1,Low,1,0,0,1
7344,18,Female,12,5.5,1,106,Exam Prep,4,66,72,5,67,48.9,96.9,2,3.0,4.2,4.9,0.6,2.1,6,33.0,0,Low,0,0,0,1
7345,19,Female,3,2.1,0,127,Notes,2,28,96,8,34,73.0,91.4,6,5.3,39.3,5.8,4.9,3.6,2,55.6,1,Medium,0,0,0,0
7346,24,Male,3,0.7,0,79,Homework,8,52,63,3,64,77.0,89.3,2,1.7,-12.4,8.6,3.5,2.8,5,45.1,1,Low,1,0,0,0
7347,20,Male,2,4.1,1,88,Coding,6,7,29,10,87,98.9,61.4,3,4.2,-11.4,6.3,6.0,2.8,9,74.1,1,Medium,0,0,0,1
7348,14,Female,10,3.8,1,39,,8,4,109,1,77,50.2,46.9,4,6.5,-2.4,6.6,2.0,4.2,6,62.5,1,Medium,1,0,0,0
